SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,TiO2,SO3,Si,Al,Fe,Ca,Mg,Na,K,Ti,TS,GSAsh,GSAsh_Dry,Standard_Ash,MnO,Ash_Deformation,Ash_Softening,Ash_Fluid
19.5,13.6,53.2,3.74,0.73,0.257,1.03,0.569,5.7,8150.0,6420.0,33200.0,2380.0,393.0,170.0,768.0,304.0,2.31,8.8,8.93,8.65,0.0066,2010.0,2060.0,2160.0
48.7,33.9,4.29,1.74,0.896,0.203,2.78,1.71,2.23,13300.0,10500.0,1760.0,726.0,316.0,87.8,1350.0,597.0,0.898,5.8,5.85,6.7,0.0041,2800.0,2800.0,2800.0
40.6,20.8,26.2,2.03,0.764,0.5,2.56,1.07,1.23,34000.0,19700.0,32900.0,2600.0,826.0,665.0,3830.0,1150.0,0.494,17.8,18.0,17.1,0.019,1970.0,2060.0,2150.0
41.2,26.5,19.1,2.55,0.83,1.49,1.78,1.38,3.65,4900.0,3570.0,3410.0,464.0,127.0,280.0,377.0,210.0,1.49,2.5,2.55,2.3,0.017,2180.0,2340.0,2570.0
47.8,24.2,13.9,4.6,1.33,1.35,2.2,1.2,3.8,30200.0,17300.0,13200.0,4450.0,1080.0,1350.0,2480.0,972.0,1.58,13.0,13.5,13.5,0.039,2230.0,2280.0,2490.0
40.0,20.0,25.0,1.7,1.16,0.62,1.8,0.87,3.2,20200.0,11500.0,18900.0,1310.0,757.0,497.0,1620.0,564.0,1.33,10.4,10.8,10.7,0.0316,2130.0,2180.0,2410.0
44.5,28.9,11.0,2.82,0.548,0.405,2.08,1.05,2.55,15300.0,11200.0,5640.0,1470.0,242.0,220.0,1270.0,462.0,1.04,7.2,7.33,7.2,0.0076,2570.0,2630.0,2710.0
24.4,18.6,44.8,3.17,0.249,0.081,0.853,0.535,3.78,37200.0,32100.0,102000.0,7360.0,488.0,195.0,2310.0,1040.0,1.53,32.2,32.6,32.4,0.13,2060.0,2140.0,2220.0
45.4,31.0,8.87,1.11,1.66,0.756,2.21,1.44,1.53,8560.0,6630.0,2500.0,319.0,404.0,226.0,743.0,347.0,0.616,4.0,4.04,3.97,0.013,2700.0,2800.0,2800.0
57.4,28.5,4.29,1.26,0.78,0.675,0.901,1.76,1.88,11600.0,6530.0,1300.0,389.0,203.0,216.0,325.0,454.0,0.755,4.3,4.33,4.12,0.016,2600.0,2720.0,2760.0
55.9,29.0,3.4,0.51,1.29,0.378,3.9,1.4,0.75,48700.0,28600.0,4430.0,679.0,1450.0,522.0,6050.0,1560.0,0.309,18.1,18.6,6.0,0.011,2800.0,2800.0,2800.0
44.9,22.9,19.6,1.79,0.415,0.473,0.805,1.37,3.0,14800.0,8520.0,9670.0,902.0,176.0,247.0,472.0,578.0,1.23,6.9,7.05,6.8,0.014,2010.0,2120.0,2210.0
38.1,26.1,24.5,1.6,0.83,0.365,1.56,0.953,1.93,13300.0,10300.0,12800.0,852.0,374.0,202.0,972.0,426.0,0.789,7.3,7.48,6.83,0.0085,2170.0,2230.0,2410.0
28.0,14.2,48.2,1.13,0.564,0.162,1.56,0.669,1.33,10900.0,6270.0,28200.0,677.0,284.0,100.0,1090.0,334.0,0.547,8.1,8.36,7.45,0.011,2000.0,2080.0,2130.0
29.3,23.8,19.4,6.54,1.15,0.905,1.55,0.736,8.5,3300.0,3030.0,3270.0,1120.0,166.0,161.0,310.0,106.0,3.56,2.3,2.42,2.35,0.027,2250.0,2300.0,2450.0
12.5,5.16,64.1,2.79,0.415,0.23,0.541,0.385,2.25,4440.0,2070.0,33900.0,1510.0,189.0,129.0,341.0,174.0,0.909,7.5,7.58,8.0,0.032,1900.0,2020.0,2110.0
28.1,19.8,23.6,8.89,0.963,0.608,1.44,1.02,5.1,10400.0,8330.0,13100.0,5040.0,460.0,357.0,952.0,484.0,2.08,7.8,7.94,7.4,0.041,2050.0,2140.0,2250.0
50.7,29.7,4.0,1.92,0.515,1.62,1.09,2.07,2.1,8120.0,5380.0,959.0,469.0,106.0,411.0,312.0,425.0,0.846,3.4,3.43,3.07,0.0032,2580.0,2660.0,2710.0
47.4,25.9,19.1,1.17,0.481,0.176,1.65,1.48,1.6,31500.0,19500.0,19000.0,1190.0,412.0,185.0,1950.0,1260.0,0.645,14.1,14.2,13.71,0.009,2500.0,2570.0,2770.0
51.0,30.1,7.18,1.16,0.896,1.15,2.36,1.1,1.55,12300.0,8200.0,2580.0,427.0,278.0,438.0,1010.0,340.0,0.626,5.1,5.15,4.4,0.016,2700.0,2800.0,2800.0
47.5,23.4,16.0,1.75,0.88,0.446,2.02,1.1,1.83,36100.0,20100.0,18200.0,2030.0,861.0,536.0,2730.0,1070.0,0.741,16.0,16.2,15.41,0.016,2190.0,2450.0,2600.0
41.5,24.5,18.3,0.894,0.704,0.408,2.0,1.08,0.698,33500.0,21700.0,21200.0,1170.0,749.0,512.0,2930.0,1090.0,0.291,16.3,17.0,15.76,0.0298,2321.0,2371.0,2431.0
43.3,19.5,29.9,0.742,0.531,0.284,1.43,0.953,0.975,23000.0,11700.0,23700.0,601.0,363.0,238.0,1350.0,646.0,0.398,11.1,11.3,10.36,0.015,2140.0,2190.0,2400.0
40.3,16.6,32.0,0.627,0.552,0.223,1.39,0.869,1.31,21900.0,9850.0,21800.0,435.0,381.0,182.0,1350.0,606.0,0.545,10.5,10.9,9.94,0.0115,2081.0,2128.0,2183.0
49.2,25.1,12.8,0.826,0.83,0.162,2.7,1.2,1.0,34500.0,19900.0,13400.0,884.0,750.0,180.0,3370.0,1080.0,0.402,14.9,15.0,14.6,0.008,2560.0,2670.0,2760.0
57.2,28.7,6.56,0.728,0.896,0.189,2.69,1.3,0.875,35300.0,20000.0,6060.0,687.0,713.0,185.0,2960.0,1030.0,0.355,13.0,13.2,13.0,0.012,2740.0,2800.0,2800.0
38.6,24.4,28.1,1.05,0.596,0.24,1.69,1.2,2.23,37000.0,23900.0,26100.0,985.0,815.0,295.0,3320.0,1380.0,0.905,17.7,18.0,16.02,0.0142,2244.0,2377.0,2586.0
46.0,27.0,11.0,0.61,0.631,0.149,2.3,1.9,1.1,28200.0,18700.0,10100.0,572.0,499.0,144.0,2510.0,1490.0,0.458,12.6,13.1,15.2,0.155,2910.0,2910.0,2910.0
36.0,27.0,24.0,1.8,0.764,0.446,2.0,1.1,2.4,12800.0,10900.0,12800.0,977.0,350.0,251.0,1270.0,500.0,1.0,7.3,7.6,7.9,0.0154,2140.0,2190.0,2310.0
53.9,24.4,10.3,0.686,0.78,0.513,2.38,1.82,0.85,36700.0,18800.0,10500.0,714.0,685.0,554.0,2880.0,1590.0,0.346,14.3,14.6,12.81,0.0067,2430.0,2530.0,2580.0
17.8,8.17,58.6,3.17,1.24,0.203,1.07,0.452,7.75,6060.0,3150.0,29900.0,1650.0,547.0,109.0,649.0,197.0,3.14,7.2,7.29,9.9,0.36,2160.0,2250.0,2340.0
46.0,17.9,19.9,2.86,1.38,0.419,2.97,0.836,3.2,50200.0,22100.0,32400.0,4760.0,1940.0,723.0,5760.0,1170.0,1.29,23.1,23.3,23.61,0.12,2080.0,2130.0,2300.0
43.0,28.5,19.4,1.18,0.996,0.878,2.31,1.09,1.5,19400.0,14600.0,13200.0,813.0,580.0,629.0,1860.0,629.0,0.611,9.5,9.67,10.33,0.0045,2540.0,2690.0,2760.0
58.4,28.2,3.35,0.56,0.93,0.216,3.37,2.26,0.925,79000.0,43300.0,6780.0,1160.0,1620.0,463.0,8110.0,3910.0,0.373,28.7,29.0,25.08,0.0054,2760.0,2800.0,2800.0
37.9,24.6,9.18,6.61,1.43,0.486,2.18,1.62,9.13,3080.0,2260.0,1120.0,821.0,150.0,62.7,315.0,169.0,3.74,1.7,1.74,1.63,0.026,2300.0,2420.0,2510.0
53.9,27.9,8.24,0.63,0.697,0.27,2.73,1.27,0.88,36300.0,21300.0,8320.0,649.0,606.0,289.0,3280.0,1100.0,0.355,14.3,14.4,13.1,0.0046,2730.0,2840.0,2910.0
39.6,28.7,26.0,0.86,0.415,0.162,1.29,1.13,1.02,30100.0,24700.0,29600.0,1000.0,407.0,195.0,1750.0,1100.0,0.41,16.2,16.3,16.81,0.028,2300.0,2620.0,2650.0
31.0,19.6,40.8,1.16,0.681,0.176,1.64,0.69,1.68,21000.0,15000.0,41300.0,1200.0,594.0,188.0,1980.0,598.0,0.696,14.0,14.5,10.0,0.024,1905.0,2005.0,2115.0
45.5,32.1,9.47,1.99,0.78,0.392,1.59,1.42,2.35,3230.0,2580.0,1010.0,216.0,71.4,44.0,200.0,129.0,0.951,1.5,1.52,1.92,0.019,2650.0,2750.0,2800.0
22.0,12.1,54.6,2.13,0.315,0.486,0.781,0.853,2.58,9150.0,5690.0,33900.0,1350.0,169.0,320.0,578.0,453.0,1.04,8.8,8.89,8.55,0.018,1920.0,2040.0,2100.0
55.5,19.4,6.72,2.32,1.24,0.77,2.79,0.736,6.7,63700.0,25200.0,11500.0,4080.0,1840.0,1400.0,5700.0,1080.0,2.87,22.9,24.5,19.81,0.02,2250.0,2340.0,2430.0
39.4,28.0,13.2,3.89,1.18,0.432,1.61,1.92,4.8,11100.0,8920.0,5550.0,1680.0,428.0,193.0,808.0,693.0,1.96,5.9,6.03,5.69,0.26,2370.0,2480.0,2690.0
57.0,28.0,6.2,0.13,0.963,0.216,3.1,1.1,0.36,62400.0,34700.0,10200.0,218.0,1360.0,375.0,6050.0,1540.0,0.15,22.5,23.4,20.9,0.0129,2860.0,2910.0,2910.0
56.1,33.2,2.09,0.728,0.614,0.149,1.84,2.36,0.475,32000.0,21500.0,1790.0,636.0,452.0,135.0,1870.0,1720.0,0.195,11.9,12.2,11.27,0.0058,2800.0,2800.0,2800.0
26.8,21.4,20.2,11.8,1.13,0.878,1.61,0.786,7.75,6700.0,6060.0,7560.0,4530.0,364.0,348.0,718.0,252.0,3.13,5.3,5.36,4.8,0.04,2200.0,2270.0,2350.0
41.1,18.9,36.5,0.77,0.598,0.23,1.79,0.886,1.63,22400.0,11700.0,29700.0,641.0,420.0,198.0,1740.0,618.0,0.664,11.4,11.7,11.0,0.013,2000.0,2120.0,2210.0
36.5,18.7,33.5,1.43,0.448,0.203,1.18,1.14,1.88,15900.0,9200.0,21800.0,950.0,252.0,140.0,913.0,633.0,0.768,9.1,9.32,8.65,0.012,2010.0,2080.0,2250.0
44.7,33.9,8.09,1.01,1.03,0.257,3.17,0.97,1.43,19100.0,16500.0,5190.0,661.0,569.0,174.0,2420.0,532.0,0.575,9.1,9.18,12.0,0.0059,2320.0,2410.0,2520.0
49.9,35.7,6.54,0.42,0.382,0.122,1.78,1.45,0.9,32200.0,26000.0,6300.0,414.0,317.0,124.0,2040.0,1200.0,0.365,13.6,13.8,13.42,0.003,2800.0,2800.0,2800.0
35.7,29.2,13.6,5.21,1.33,0.216,2.58,1.14,6.05,5110.0,4740.0,2920.0,1140.0,245.0,49.0,658.0,208.0,2.47,3.0,3.06,3.1,0.036,2160.0,2290.0,2410.0
52.4,34.8,2.2,0.4,0.73,0.945,2.9,1.6,1.3,25300.0,19000.0,1590.0,295.0,454.0,722.0,2490.0,987.0,0.542,9.9,10.3,9.4,0.0029,2910.0,2910.0,2910.0
49.4,32.9,6.22,0.756,1.01,0.284,4.51,1.71,1.1,17600.0,13200.0,3310.0,410.0,464.0,160.0,2850.0,775.0,0.446,7.5,7.6,7.94,0.0046,2580.0,2800.0,2800.0
45.0,26.7,14.6,2.0,1.49,1.76,2.8,1.0,4.5,5700.0,3830.0,2770.0,387.0,244.0,352.0,631.0,162.0,1.88,2.6,2.71,2.7,0.019,2160.0,2360.0,2480.0
41.0,29.0,11.0,2.1,1.21,0.378,3.0,1.0,1.4,23900.0,19200.0,9620.0,1870.0,913.0,350.0,3120.0,748.0,0.583,12.0,12.5,11.2,0.0147,2350.0,2550.0,2910.0
30.3,26.9,17.1,0.238,2.49,0.378,2.93,0.686,6.48,15900.0,15900.0,13400.0,190.0,1680.0,314.0,2730.0,459.0,2.87,10.1,11.2,7.96,0.013,2290.0,2460.0,2580.0
51.1,30.8,6.58,1.2,0.73,0.432,1.85,1.54,1.65,13400.0,9130.0,2580.0,481.0,246.0,179.0,862.0,515.0,0.672,5.5,5.6,6.07,0.0071,2760.0,2800.0,2800.0
25.3,12.3,45.0,3.7,0.913,0.243,1.43,0.485,4.03,9140.0,5030.0,24400.0,2040.0,426.0,139.0,922.0,225.0,1.64,7.6,7.74,6.66,0.039,2010.0,2070.0,2170.0
40.9,29.5,15.3,2.02,0.946,0.5,2.61,1.02,2.63,10800.0,8850.0,6070.0,817.0,323.0,210.0,1230.0,346.0,1.06,5.6,5.67,5.46,0.019,2300.0,2500.0,2600.0
47.0,21.0,7.6,1.2,1.33,0.311,2.8,0.99,1.8,22900.0,11600.0,5540.0,892.0,833.0,240.0,2430.0,617.0,0.75,10.0,10.4,9.4,0.0893,2450.0,2590.0,2740.0
56.5,24.4,7.41,1.95,0.282,0.324,2.68,1.24,1.6,49700.0,24300.0,9750.0,2620.0,320.0,452.0,4200.0,1390.0,0.654,18.4,18.8,23.5,0.015,2460.0,2580.0,2690.0
45.2,25.0,15.2,2.24,0.73,1.22,1.68,1.37,3.25,3010.0,1880.0,1510.0,228.0,62.8,128.0,200.0,117.0,1.32,1.4,1.43,1.99,0.024,2290.0,2400.0,2500.0
44.1,18.8,19.2,4.6,1.15,0.662,2.3,0.9,3.0,18500.0,8910.0,12000.0,2940.0,618.0,439.0,1710.0,482.0,1.25,8.6,8.96,7.8,0.03,1935.0,2025.0,2080.0
44.9,30.1,8.84,2.2,0.83,0.324,1.71,1.74,5.0,31300.0,23700.0,9200.0,2340.0,744.0,357.0,2110.0,1550.0,2.04,14.6,14.9,16.6,0.011,2730.0,2800.0,2800.0
47.0,36.3,2.87,2.13,0.581,0.0905,1.25,2.09,2.53,28200.0,24600.0,2580.0,1950.0,450.0,86.1,1340.0,1610.0,1.06,12.2,12.8,10.7,0.012,2800.0,2800.0,2800.0
24.4,16.0,47.2,1.44,0.349,0.27,0.829,1.0,2.2,7530.0,5570.0,21800.0,680.0,139.0,132.0,456.0,396.0,0.894,6.5,6.6,8.21,0.0097,1940.0,2020.0,2350.0
50.7,25.1,12.0,1.39,0.979,0.338,3.04,1.24,1.7,40300.0,22600.0,14300.0,1680.0,1000.0,425.0,4310.0,1260.0,0.697,16.6,17.0,14.99,0.01,2250.0,2500.0,2620.0
44.5,28.9,7.99,2.84,0.432,0.203,1.45,3.09,1.55,21100.0,15500.0,5680.0,2060.0,264.0,152.0,1230.0,1880.0,0.63,10.0,10.2,9.66,0.0074,2250.0,2510.0,2760.0
13.0,10.9,53.4,3.13,1.99,0.0729,0.6,0.33,7.52,5800.0,5480.0,35600.0,2130.0,1140.0,51.4,476.0,188.0,3.11,9.2,9.53,7.9,0.56,2110.0,2200.0,2310.0
36.3,24.0,26.6,3.45,0.73,0.554,1.11,0.953,5.0,8750.0,6560.0,9610.0,1270.0,227.0,212.0,475.0,294.0,2.06,5.0,5.16,5.2,0.06,1970.0,2090.0,2200.0
49.6,21.9,13.6,0.74,0.647,0.149,2.1,1.1,0.93,21200.0,10600.0,8690.0,483.0,357.0,101.0,1600.0,601.0,0.386,8.8,9.14,8.6,0.018,2445.0,2555.0,2655.0
44.7,26.3,13.9,1.86,1.08,0.176,2.79,1.52,2.38,9550.0,6350.0,4450.0,608.0,297.0,59.4,1060.0,416.0,0.965,4.5,4.57,10.4,0.12,2150.0,2260.0,2370.0
33.0,13.9,41.7,1.39,0.78,0.297,1.66,0.702,2.25,17800.0,8500.0,33600.0,1140.0,542.0,254.0,1590.0,484.0,0.918,11.3,11.5,10.9,0.02,2000.0,2120.0,2210.0
22.7,17.6,44.0,3.14,0.697,0.567,0.757,0.819,5.5,4010.0,3530.0,11700.0,848.0,159.0,159.0,239.0,186.0,2.25,3.7,3.79,3.5,0.024,2010.0,2120.0,2210.0
43.6,34.8,4.87,3.6,0.6,1.75,0.46,1.37,4.5,6270.0,5610.0,1030.0,789.0,111.0,390.0,115.0,257.0,1.82,3.03,3.06,2.8,0.0052,2910.0,2910.0,2910.0
51.6,28.9,5.28,1.13,1.06,0.27,2.75,1.1,1.0,19500.0,12400.0,2980.0,655.0,517.0,162.0,1850.0,533.0,0.414,7.8,8.08,6.9,0.0249,2800.0,2800.0,2800.0
41.3,34.4,8.8,1.9,0.631,1.89,1.3,1.4,3.4,4020.0,3790.0,1280.0,283.0,79.2,292.0,225.0,174.0,1.42,2.0,2.08,2.3,0.02,2465.0,2575.0,2700.0
56.1,31.6,2.43,0.91,0.481,0.648,1.15,2.31,1.55,19700.0,12500.0,1280.0,488.0,218.0,360.0,720.0,1040.0,0.628,7.4,7.5,7.1,0.004,2770.0,2800.0,2800.0
55.4,28.4,5.29,1.32,0.564,0.891,1.49,1.92,2.35,15500.0,8970.0,2210.0,562.0,203.0,395.0,742.0,688.0,0.953,5.9,5.98,6.18,0.0095,2730.0,2800.0,2800.0
49.8,25.6,6.6,1.9,0.564,0.513,1.8,1.5,1.9,14900.0,8690.0,2960.0,870.0,218.0,244.0,961.0,576.0,0.774,6.3,6.42,6.1,0.0079,2795.0,2800.0,2800.0
30.0,13.2,27.5,9.92,0.764,0.878,1.67,0.619,7.85,12900.0,6430.0,17700.0,6520.0,423.0,598.0,1280.0,341.0,3.21,9.0,9.21,7.93,0.086,1970.0,2040.0,2100.0
40.4,26.9,22.1,1.06,0.751,0.167,2.27,1.14,0.439,20600.0,15300.0,13900.0,710.0,588.0,138.0,2250.0,756.0,0.179,10.4,10.7,10.09,0.00645,2239.0,2351.0,2468.0
45.4,31.6,11.0,1.76,0.664,0.189,1.59,1.34,1.1,14000.0,11000.0,5080.0,831.0,264.0,92.3,870.0,527.0,0.446,6.5,6.59,6.3,0.012,2640.0,2750.0,2800.0
45.0,20.0,22.0,1.8,0.797,0.432,1.8,0.94,1.7,31500.0,15900.0,23100.0,1930.0,720.0,480.0,2250.0,843.0,0.708,14.4,15.0,13.4,0.0179,1980.0,2080.0,2180.0
42.3,23.4,25.0,0.98,0.963,0.189,2.37,0.953,1.63,24700.0,15400.0,21900.0,874.0,724.0,175.0,2460.0,712.0,0.66,12.3,12.5,12.0,0.01,2070.0,2190.0,2320.0
39.6,23.3,18.9,4.08,1.38,0.783,2.5,1.22,5.88,12500.0,8340.0,8950.0,1970.0,563.0,393.0,1410.0,495.0,2.38,6.7,6.78,6.32,0.035,2140.0,2380.0,2530.0
40.0,26.7,21.2,0.546,0.764,0.338,2.5,0.97,1.08,17100.0,12900.0,13500.0,356.0,420.0,228.0,1900.0,530.0,0.437,9.0,9.14,8.52,0.0065,2280.0,2530.0,2630.0
22.7,12.9,45.0,4.06,0.631,0.351,1.32,0.669,6.08,3640.0,2330.0,10800.0,995.0,130.0,89.2,378.0,137.0,2.45,3.4,3.43,3.74,0.49,2020.0,2100.0,2170.0
35.1,14.3,26.0,9.22,0.598,0.338,1.5,0.712,7.2,19500.0,9000.0,21600.0,7820.0,428.0,297.0,1490.0,506.0,2.98,11.5,11.9,11.1,0.062,1955.0,2055.0,2155.0
46.0,28.4,14.6,1.04,0.913,0.486,1.94,1.42,1.45,21700.0,15100.0,10300.0,746.0,555.0,363.0,1620.0,857.0,0.585,10.0,10.1,9.36,0.011,2550.0,2620.0,2770.0
53.9,22.1,13.7,0.406,1.06,0.324,3.37,0.987,1.48,83500.0,38800.0,31700.0,961.0,2120.0,796.0,9280.0,1960.0,0.6,32.6,33.1,34.8,0.014,2320.0,2410.0,2520.0
30.0,26.0,30.0,1.5,0.515,0.243,1.4,1.1,1.2,10200.0,10000.0,15300.0,781.0,226.0,131.0,849.0,480.0,0.5,7.0,7.29,6.8,0.00591,2140.0,2250.0,2340.0
34.0,19.0,33.0,2.7,0.67,0.37,1.7,0.77,2.8,19000.0,12000.0,27600.0,2300.0,482.0,327.0,1690.0,550.0,1.13,11.8,11.9,11.8,0.0055,2040.0,2090.0,2140.0
29.7,11.4,34.7,8.73,0.598,0.513,1.27,0.569,7.1,19300.0,8360.0,33800.0,8660.0,501.0,528.0,1470.0,473.0,2.93,13.5,13.9,7.87,0.07,2010.0,2050.0,2190.0
39.3,19.1,27.5,4.58,0.548,0.27,1.9,0.819,3.75,18100.0,10000.0,19000.0,3230.0,326.0,197.0,1560.0,483.0,1.56,9.5,9.87,8.58,0.027,2040.0,2080.0,2540.0
43.0,23.3,24.1,1.57,0.564,0.0945,0.99,1.03,2.83,9680.0,5940.0,8120.0,540.0,164.0,33.7,397.0,297.0,1.21,4.5,4.79,3.2,0.012,2140.0,2190.0,2490.0
40.7,12.3,6.72,17.9,2.82,0.338,0.841,0.836,11.2,23400.0,8010.0,5790.0,15700.0,2090.0,308.0,862.0,616.0,5.07,10.9,12.3,10.11,0.025,2060.0,2150.0,2170.0
38.4,20.2,23.1,3.79,1.05,0.239,1.91,1.03,6.37,24000.0,13000.0,14000.0,3170.0,820.0,194.0,2160.0,802.0,2.64,11.4,11.8,10.94,0.0222,2054.0,2171.0,2259.0
35.7,25.7,13.8,6.57,1.29,0.027,0.745,2.02,7.85,5280.0,4300.0,3040.0,1480.0,247.0,6.32,196.0,382.0,3.2,3.1,3.16,2.6,0.0096,2130.0,2220.0,2340.0
53.0,24.0,15.2,0.294,0.88,0.392,3.58,1.16,0.85,57000.0,29300.0,24500.0,484.0,1220.0,668.0,6860.0,1600.0,0.351,22.3,23.0,22.09,0.011,2260.0,2470.0,2550.0
50.0,33.0,1.9,0.54,0.0564,0.0446,2.1,2.0,0.15,27000.0,20200.0,1530.0,445.0,39.3,38.1,2020.0,1380.0,0.0619,11.2,11.5,11.1,0.00453,2910.0,2910.0,2910.0
47.1,27.9,18.6,0.7,0.481,0.23,1.8,1.99,0.975,30800.0,20600.0,18200.0,699.0,406.0,238.0,2100.0,1660.0,0.392,13.9,14.0,12.9,0.006,2470.0,2570.0,2660.0
46.0,31.8,11.0,0.602,0.979,0.23,3.77,1.15,1.23,17400.0,13700.0,6250.0,349.0,478.0,138.0,2550.0,559.0,0.497,8.0,8.11,8.04,0.007,2710.0,2800.0,2800.0
56.7,23.6,8.1,1.4,0.847,0.824,0.49,2.1,2.4,16500.0,7780.0,3530.0,623.0,318.0,380.0,254.0,783.0,0.965,6.2,6.23,4.8,0.043,2535.0,2650.0,2765.0
53.7,28.1,3.09,1.29,0.714,0.405,2.36,1.44,2.25,13000.0,7720.0,1120.0,477.0,223.0,156.0,1020.0,446.0,0.915,5.1,5.19,5.11,0.0064,2740.0,2800.0,2800.0
29.1,18.7,38.8,3.57,0.249,0.419,0.685,0.87,5.15,5200.0,3780.0,10400.0,975.0,57.3,119.0,218.0,199.0,2.13,3.7,3.82,3.2,0.045,2050.0,2140.0,2220.0
30.8,14.5,37.1,2.9,2.99,1.23,1.9,0.5,7.7,5700.0,3040.0,10300.0,820.0,713.0,360.0,626.0,118.0,3.21,3.8,3.96,3.6,0.073,2060.0,2150.0,2240.0
37.3,24.8,27.6,1.73,0.518,0.254,1.58,0.928,1.99,21700.0,15200.0,18900.0,1190.0,432.0,207.0,1910.0,738.0,0.802,11.1,11.2,9.7,0.0133,2088.0,2190.0,2304.0
53.5,28.9,4.43,2.0,0.764,0.405,2.62,1.52,1.53,25900.0,15900.0,3210.0,1480.0,477.0,311.0,2260.0,943.0,0.62,10.2,10.4,10.02,0.0048,2630.0,2720.0,2760.0
56.9,28.0,2.57,0.476,0.564,0.716,2.09,1.72,0.55,29700.0,16500.0,2010.0,380.0,380.0,592.0,1940.0,1150.0,0.221,11.1,11.2,11.72,0.0063,2800.0,2800.0,2800.0
27.1,15.2,51.5,1.43,0.498,0.23,0.925,0.669,2.08,10900.0,6890.0,30900.0,874.0,257.0,146.0,660.0,343.0,0.846,8.4,8.57,7.7,0.013,2040.0,2130.0,2210.0
43.9,35.0,3.45,3.56,0.681,0.257,2.02,1.59,5.77,9310.0,8410.0,1100.0,1150.0,186.0,86.3,763.0,432.0,2.33,4.5,4.54,4.54,0.017,2800.0,2800.0,2800.0
25.6,19.1,41.1,3.91,0.83,0.405,1.09,0.886,3.25,12700.0,10700.0,30500.0,2960.0,531.0,319.0,966.0,563.0,1.31,10.5,10.6,10.2,0.034,1970.0,2060.0,2140.0
47.9,20.6,21.4,0.588,0.764,0.189,2.52,0.987,1.0,46900.0,22800.0,31400.0,880.0,964.0,293.0,4400.0,1240.0,0.405,20.7,21.0,20.7,0.012,2155.0,2255.0,2355.0
24.1,14.8,31.2,7.6,0.764,0.189,1.3,0.74,8.5,7220.0,5020.0,14000.0,3480.0,295.0,89.7,693.0,284.0,3.46,6.3,6.41,6.8,0.059,2005.0,2115.0,2225.0
35.3,23.3,16.4,7.61,1.2,0.392,2.08,0.652,5.7,8360.0,6230.0,5830.0,2750.0,365.0,147.0,877.0,198.0,2.31,5.0,5.07,4.35,0.022,2300.0,2400.0,2500.0
50.5,28.8,9.81,0.616,0.631,0.311,1.88,1.25,0.75,28500.0,18400.0,8290.0,532.0,459.0,278.0,1890.0,904.0,0.307,11.8,12.1,11.09,0.0084,2730.0,2800.0,2800.0
47.5,32.1,9.01,1.54,1.13,0.486,1.88,1.32,1.73,7840.0,6000.0,2220.0,388.0,240.0,127.0,551.0,279.0,0.696,3.5,3.53,3.06,0.015,2550.0,2690.0,2800.0
33.2,13.6,42.9,3.73,0.664,0.324,1.62,0.702,4.25,20800.0,9650.0,40100.0,3560.0,536.0,321.0,1810.0,562.0,1.74,13.1,13.4,11.5,0.027,1920.0,2010.0,2120.0
55.6,33.1,5.58,0.49,0.266,0.243,1.2,2.34,0.675,33700.0,22700.0,5060.0,454.0,208.0,234.0,1300.0,1820.0,0.276,12.7,13.0,12.28,0.006,2800.0,2800.0,2800.0
26.4,15.5,46.5,4.06,0.415,0.297,1.3,0.72,2.98,12900.0,8540.0,33900.0,3020.0,260.0,229.0,1130.0,449.0,1.24,10.0,10.4,11.7,0.044,2130.0,2230.0,2410.0
32.9,16.4,43.5,0.504,0.681,0.162,1.89,0.936,1.45,28200.0,15900.0,55800.0,661.0,753.0,220.0,2880.0,1030.0,0.592,18.0,18.4,16.8,0.026,1880.0,2000.0,2080.0
38.0,29.3,19.3,3.15,0.498,0.554,0.697,0.886,4.83,7890.0,6890.0,6000.0,1000.0,133.0,182.0,258.0,235.0,1.99,4.3,4.44,4.2,0.02,2300.0,2390.0,2520.0
29.7,14.3,42.9,2.14,0.581,0.621,1.23,0.97,2.78,5740.0,3130.0,12400.0,632.0,145.0,190.0,421.0,240.0,1.15,4.0,4.13,4.07,0.011,1970.0,2040.0,2120.0
34.8,26.7,13.5,10.3,0.783,0.814,1.36,0.81,4.35,11500.0,9080.0,3900.0,2940.0,308.0,296.0,1190.0,347.0,1.76,5.87,5.92,5.89,0.0104,2434.0,2532.0,2865.0
50.5,18.6,15.6,1.58,1.06,0.351,2.37,1.22,2.45,15800.0,6580.0,7280.0,755.0,427.0,174.0,1320.0,488.0,0.992,6.6,6.68,5.85,0.022,2180.0,2280.0,2550.0
25.8,15.6,44.4,2.86,0.963,0.054,2.5,0.535,4.03,12800.0,8760.0,33000.0,2170.0,616.0,42.5,2210.0,340.0,1.63,10.5,10.6,10.3,0.076,2100.0,2180.0,2270.0
44.3,22.1,22.7,1.11,0.88,0.284,2.61,1.12,0.95,47400.0,26800.0,36400.0,1810.0,1210.0,481.0,4970.0,1530.0,0.383,22.7,22.9,20.34,0.027,2080.0,2130.0,2480.0
20.7,10.1,48.3,0.91,0.448,0.117,1.1,0.8,2.0,10100.0,5570.0,35200.0,677.0,281.0,90.6,953.0,498.0,0.833,10.0,10.4,9.7,0.015,1950.0,2050.0,2125.0
